###❝エスペラント語根❞, ❝(全く同じ)エスペラント語根❞   となっている行は、対応する置換後の文字列が存在する場合と同等の優先順位を持つものの、実際には文字列(漢字)置換を行わないことを意味している。　
エスペラント語根##,日本語訳ルビ##
dezir,(を)望む
labor,働く
milit,戦争する
montr,(を)示す
parol,話しをする
ricev,(を)受取る
skrib,(を)書く
ŝajn,(~と)見える
vetur,(乗り物で)行く
demand,(を)質問する
komenc,(を)始める
kompren,(を)理解する
respond,(を)答える
bat,(を)打つ
fal,落ちる
kri,(を)叫ぶ
kur,走る
las,手放す
lum,光っている
mir,不思議に思う
pag,支払う
pas,通過する
reg,統治する
son,音がする
tim,恐れる
tir,(を)引く
aŭd,(を)聞く
brul,燃える
dank,(に)感謝する
dorm,眠っている
ferm,(を)閉める
flug,飛ぶ
halt,止まる
ĵet,投げる
kant,(を)歌う
kost,(に)価する
mank,欠けている
nask,(を)生む
okup,占めている
pens,思う
perd,(を)失う
prem,(を)押える
prov,(を)試す
sent,(を)感じる
turn,(を)回す
aĉet,(を)買う
atend,(を)待つ
bezon,(を)必要とする
kresk,(に)成長する
manĝ,(を)食べる
memor,(を)覚えている
serĉ,(を)捜す
trink,(を)飲む
konsil,(を)助言する
permes,(を)許可する
postul,(を)要求する
rakont,(を)物語る
rigard,(を)見る
rimark,(に)気づく
ŝanĝ,(を)変える
vojaĝ,旅行する
konstru,(を)建造する
prezent,(を)差し出す
renkont,(に)出会う
bru,騒音を出す
dub,(を)疑う
lav,(を)洗う
lud,(を)遊ぶ
pen,努力する
vek,目覚めさせる
vok,(を)呼ぶ
aper,現れる
bril,輝く
erar,(を)誤る
fest,(を)祝う
frap,(を)たたく
gajn,(を)かち取る
kapt,(を)捕える
kaŝ,(を)隠す
kovr,(を)おおう
kuir,(を)料理する
kuŝ,横たわっている
paŝ,一歩
plor,泣く
romp,(を)破壊する
salt,跳躍する
serv,仕える
tuŝ,触れる
vend,(を)売る
zorg,世話をする
batal,戦う
elekt,(を)選ぶ
esper,(を)希望する
koler,怒っている
mezur,(を)計る
opini,意見である
ordon,(を)命令する
plend,不満を訴える
ripoz,休息する
salut,(に)挨拶する
sufer,苦しむ
akcept,(を)受入れる
forges,(を)忘れる
kalkul,(を)計算する
komerc,(を)商売する
konduk,(を)導く
pardon,(を)ゆるす
silent,黙っている
tranĉ,(を)切る
konsent,同意する
aŭskult,(を)聴く
ban,水浴させる
flu,流れる
kre,創造する
mok,あざける
amuz,楽しませる
ĉes,止む
efik,効果をあげる
gard,(を)見張る
juĝ,裁判する
klin,(を)傾ける
pend,掛っている
puŝ,(を)押す
spir,呼吸する
stud,(を)研究する
ŝat,価値を認める
tond,刈る
traf,(に)命中する
ating,(に)着く
decid,(を)決定する
estim,(を)尊敬する
invit,(を)招待する
kurac,(を)治療する
marŝ,行進する
plaĉ,気に入る
ripet,(を)繰り返す
ŝlos,鍵をかける
ŝtel,(を)盗む
vizit,(を)訪問する
aranĝ,(を)整える
ekzist,存在する
instru,(を)教える
intenc,(を)意図する
kompat,(を)あわれむ
prefer,(を)より好む
prepar,(を)用意する
promen,散歩する
promes,(を)約束する
sukces,成功する
konserv,(を)保存する
bol,沸騰する
kis,キスする
obe,服従する
paf,(を)撃つ
pel,追いたてる
pik,(を)刺す
pun,罰する
sav,救助する
tus,せきをする
akir,(を)獲得する
apog,(を)支える
atak,(を)攻撃する
bala,(を)掃く
blov,吹く
ĉas,(を)狩る
danc,踊る
eduk,(を)教育する
evit,(を)避ける
fleg,(を)看護する
glit,すべる
gvid,(を)案内する
ĝen,邪魔する
hejt,(を)暖房する
hont,(を)恥じる
imag,(を)想像する
imit,(を)模倣する
komb,(を櫛で)すく
mend,(を)注文する
miks,(を)混ぜる
naĝ,泳ぐ
plug,(を)耕す
pres,(を)印刷する
soif,喉が乾く
spez,(を)出納する
ŝir,ちぎる
trem,震える
trov,(を)見つける
venk,(に)勝つ
viŝ,(を)拭く
volv,(を)巻く
anonc,(を)公表する
aprob,(に)賛成する
avert,(に)警告する
merit,(に)価する
minac,(を)脅す
pentr,(色彩画を)描く
posed,(を)所有する
preĝ,[宗]祈る
rifuz,(を)拒絶する
rilat,関係する
ripar,(を)修理する
skrap,(を)削る
ŝerc,冗談を言う
tromp,(を)だます
defend,(を)守る
desegn,(を)描く
esting,(を)消す
inform,(を)通報する
kompar,比較する
kondut,ふるまう
konfes,(を)告白する
konsci,(を)意識する
kultur,(を)栽培する
mensog,嘘をつく
rezult,結果
rikolt,(を)収穫する
streĉ,(を)緊張させる
ŝovel,シャベルですくう
akompan,(と)同行する
aparten,(に)所属する
bedaŭr,(を)残念に思う
konsist,(~から)成り立つ
organiz,(を)組織する
progres,進歩する
respekt,(を)尊敬する
riproĉ,(を)とがめる
diferenc,異なる
rekomend,(を)推薦する
korespond,文通する
enu,退屈する
fid,信頼する
ĝu,楽しむ
hak,たたき切る
log,気を引く
pek,罪を犯す
pes,重さを計る
raz,そる
dron,溺れる
fajf,口笛を吹く
fand,溶かす
farm,(を)小作する
fart,暮らす
frot,(を)摩擦する
ĝem,うめく
krev,裂ける
kudr,縫う
mord,(を)かむ
muel,(を粉に)挽く
nutr,(を)養う
odor,臭う
rajd,乗って行く
solv,(を)解決する
taks,(を)評価する
teks,(を)織る
tent,(を)誘惑する
urĝ,さし迫る
babil,雑談する
detru,(を)破壊する
difin,(を)定義する
distr,(の)気を散らす
diven,(を)見抜く
divid,(を)分割する
etend,(を)伸ばす
evolu,進化する
forĝ,(を)鍛える
frand,(を)美食する
grimp,(に)よじ登る
hezit,ためらう
kroĉ,ひっ掛ける
laŭd,(を)ほめる
mason,築く
ofert,[商]提供する
ornam,(を)装飾する
petol,いたずらをする
sonĝ,夢を見る
stern,(を)敷き広げる
supoz,(を)想定する
ŝirm,(を)かばう
ŝpar,(を)節約する
ŝtop,詰めふさぐ
ŝuld,債務を負う
ŝvel,膨れる
toler,(を)我慢する
verŝ,(を)注ぐ
aspekt,(に)見える
daŭr/ig##,(を)続ける
difekt,(を)損傷する
diskut,(を)討議する
domaĝ,惜しむ
ekscit,(を)興奮させる
ekzerc,(を)訓練する
esplor,(を)探求する
esprim,(を)表現する
konsol,(を)慰める
murmur,つぶやく
prezid,(の)議長を勤める
signif,(を)意味する
skulpt,(を)彫刻する
traduk,(を)翻訳する
ekskurs,遠足する
ekzamen,(を)調べる
komunik,(を)伝える
koncern,(に)関係がある
konstat,(を)確認する
protekt,(を)保護する
protest,抗議する
renvers,(を)転覆させる
surpriz,(を不意に)驚かす
konsider,(を)考慮する
persekut,(を)迫害する
reprezent,(を)代表する
bak,(を)焼く
ben,祝福する
boj,ほえる
bor,穴をあける
ced,譲歩する
cit,引用する
lek,なめる
rab,強奪する
rav,魅了する
rem,漕ぐ
rev,空想する
seg,鋸で引く
sku,揺すぶる
ted,うんざりさせる
teg,上張りする
abon,(を)予約する
dung,(を)雇う
envi,(を)うらやむ
flar,(を)嗅ぐ
fond,(を)創立する
frit,フライにする
friz,カールする
gest,身振りをする
glad,アイロンをかける
glut,(を)飲み込む
ĵur,(を)誓う
kned,(を)こねる
maĉ,かみ砕く
melk,乳を搾る
migr,移動する
munt,組み立てる
ofer,捧げる
pent,(を)後悔する
pruv,(を)証明する
pump,吸い上げる
putr,腐敗する
ramp,這って進む
risk,危険にさらす
ronk,いびきをかく
rost,[料](を)焼く
sven,失神する
ŝov,押しやる
ŝut,まく
tajl,[服]裁断する
tord,(を)よじる
tren,引きずって行く
vari,変動する
velk,枯れる
adici,(を)足し算する
admir,(に)感嘆する
admon,言い聞かせる
adopt,(を)養子にする
akcel,(を)加速する
atest,(を)証明する
ĉerp,(を)汲む
degel,融ける
deleg,(を)派遣する
fleks,(を)曲げる
flirt,(旗などが)翻る
hered,(を)相続する
influ,影響を与える
kares,(を)愛撫する
medit,(を)黙考する
naŭz,吐き気を催させる
osced,あくびをする
paŝt,(を)放牧する
paŭz,休止する
pinĉ,(を)つまむ
plekt,(を)編む
regal,ごちそうする
ribel,反乱する
sopir,(を)恋しがる
sorĉ,魔法にかける
strik,ストライキをする
sufok,(を)窒息させる
sving,(を)振る
ŝarg,(に)装填する
ŝmir,塗る
trakt,(を)取り扱う
tremp,(に)ひたす
afrank,(に)切手を貼る
asekur,(に)保険をかける
balanc,(を)上下に揺る
barakt,もがく
dediĉ,(を)捧げる
deklar,(を)宣言する
destin,(の用途を)予定する
disput,口論する
escept,(を)除外する
festen,宴会をする
frakas,(を)打ち砕く
gratul,お祝いを言う
ilustr,挿絵を入れる
import,(を)輸入する
insist,固執する
instal,(を)据え付ける
instig,(を)励ます
insult,(を)罵る
komand,[軍](を)指揮する
komisi,(を)委託する
konfid,(を)信頼する
konfit,砂糖漬けにする
konfuz,(を)混乱させる
konkur,競争する
kritik,(を)批判する
observ,(を)観察する
penetr,浸透する
perfid,(を)裏切る
proced,手順を運ぶ
raport,(を)報告する
reklam,(の)広告をする
rezign,放棄する
rezist,抵抗する
rifuĝ,避難する
brak/um##,(を)抱きしめる
civiliz,(を)教化する
ĉagren,いらだたせる
de/pend##,(に)依存する
disting,(を)判別する
eksplod,爆発する
garanti,(を)保証する
komplez,親切にする
kondamn,(を)断罪する
konfirm,(を)確認する
konjekt,(を)推測する
konklud,(を)結論する
kontrol,(を)検査する
konvink,(を)説得する
operaci,[医]手術する
plen/um##,(を)果たす
pretend,(の)権利を要求する
suspekt,(を)怪しむ
turment,(を)いじめる
distribu,(を)分配する
fanfaron,大言壮語する
kontrakt,(を)契約する
mastr/um##,(の)家政をとる
prokrast,(を)延期する
administr,(を)管理する
el/turn/iĝ##,身をかわす
entrepren,(を)企てる
dec,かなう
juk,かゆい
lul,寝かしつける
vad,歩く
vag,さまよう
vet,賭ける
vom,(を)吐く
zum,ブンブン言う
ador,(を)崇拝する
agit,(を)扇動する
akuz,(を)告発する
alud,ほのめかす
bapt,洗礼を施す
bind,(を)製本する
blek,いななく
bred,(を)飼育する
buĉ,屠殺する
ĉif,しわくちゃにする
dikt,口述筆記させる
dres,(を)調教する
ekip,(を)装備する
est/ig##,(を)引き起こす
fast,(を)断食する
flat,(を)おだてる
flik,継ぎを当てる
fuĝ,逃げる
fuŝ,仕損じる
garn,(を)補強する
grat,(を)掻く
hav/ig##,(を)持たせる
izol,孤立させる
jung,つなぐ
lukt,格闘する
muĝ,うなる
opon,(に)反対する
palp,手探りする
pekl,塩づけにする
pere,破滅する
pli/ig##,(を)ふやす
sark,(を)除草する
sekc,[医]切断する
sorb,(を)吸収する
spit,ものともしない
suĉ,(を)吸う
svat,(の)仲人する
tajp,タイプする
tern,くしゃみをする
tikl,(を)くすぐる
tint,チンチンと鳴る
trik,編み物をする
trud,押し付ける
vart,(を)保育する
adapt,(を)適合させる
aplik,(を)応用する
asert,(と)断言する
asist,(を)補佐する
balot,(に)投票する
ĉe/est##,(に)出席する
delir,錯乱する
depon,(を)預ける
deput,出す
enket,(を)調査する
eskap,逃れる
falĉ,かまで刈る
flagr,揺らめく
for/est##,不在だ
grinc,きしる
ignor,(を)無視する
impet,突進する
incit,(を)怒らせる
indik,(を)指し示す
insid,落とし入れる
inund,氾濫する
kraĉ,たんを吐く
liver,(を)供給する
menci,(を)言及する
modif,(を)修正する
ofend,(を)侮辱する
rezon,(を)推論する
rivel,(を)あかす
start,スタートする
susur,さらさら鳴る
ŝpin,(を)紡ぐ
trejn,(を)訓練する
venĝ,復讐をする
abstin,節制する
aflikt,(を)悩ませる
altern,交互に起こる
balbut,どもる
cirkul,循環する
deĵor,当直する
denunc,(を)告発する
de/ten##,(を)引きとめる
dev/ont/ig##,(履行を)約束させる
digest,(を)消化する
dispon,(を)自由に使う
dorlot,(を)甘やかす
eksped,(を)発送する
el/don##,(を)出版する
establ,(を)創立する
flustr,ささやく
grimac,顔をしかめる
grumbl,ぶつぶつ言う
implik,(を)もつれさす
indign,激怒する
indulg,(を)容赦する
infekt,(を)感染させる
injekt,[医](を)注射する
inspir,(を)心に吹き込む
invent,(を)発明する
klopod,奔走する
kolizi,衝突する
kombin,(を)組合わせる
kompon,(を)構成する
konsum,(を)消費する
korekt,(を)訂正する
lubrik,(機械に)油を注す
manovr,[軍]機動演習する
plonĝ,(に)飛び込む
preleg,(を)講演する
propon,(を)提案する
provok,(を)挑発する
recenz,(を)批評する
redakt,(を)編集する
redukt,(を)縮小する
revizi,(を)校閲する
ŝpruc,噴出する
aplaŭd,(に)拍手する
blasfem,[宗]冒涜する
bon/vol##,どうぞ~する
brokant,古物売買する
eksport,(を)輸出する
ekzekut,(に)死刑を執行する
gust/um##,(を)味わう
iniciat,(を)発起する
kalumni,(を)中傷する
kompens,(を)補償する
komplik,(を)複雑にする
kontest,異議を唱える
manipul,(を)操作する
neglekt,(を)なおざりにする
persist,頑張る
prononc,(を)発音する
prosper,繁栄する
reflekt,[理](を)反射する
re/form##,(を)改造する
subtrah,[数]引き算する
ŝancel,(を)ぐらつかせる
televid,テレビを見る
determin,(を)確定する
ekspluat,開発する
koncentr,(を)集中する
mistifik,(を)煙にまく
preskrib,[医](を)処方する
revoluci,[政]革命を起こす
riverenc,お辞儀する
interpret,(を)通訳する
kompromit,(を)危険にさらす
multiplik,[数](を)掛ける
propagand,(を)宣伝する
konversaci,会話する
interpelaci,[政](を議会で大臣に)質問する
erp,鍬で均す
kov,抱いている
lut,半田づけする
pep,さえずる
tan,なめす
agac,苛立たせる
brod,刺繍する
brog,熱湯をかける
ĉiz,彫刻する
edif,[宗]教化する
fajl,やすりをかける
krak,音をたてる
kroz,[海]巡航する
pist,(を粉に)つく
rasp,すりおろす
rast,かく
rigl,かんぬきをかける
rukt,げっぷ
sibl,シューと音鳴る
skiz,スケッチする
sput,吐く
steb,合わせ縫いする
stuk,漆喰を塗る
ŝim,かびる
torn,(を)旋削する
trot,速歩する
urin,排尿する
varb,募集する
adult,密通する
afekt,(と)見せかける
akuŝ,(を)出産する
arest,(を)逮捕する
asign,(を)割当てる
atenc,危害を加える
draŝ,(を)打穀する
drink,(を)飲む
ekzil,国外追放する
filtr,(を)ろ過する
infuz,(を)振り出す
kribr,ふるいにかける
parad,分裂行進する
rabot,かんなをかける
rafin,(を)精製する
satur,[化]飽和させる
sieĝ,[軍]包囲する
skerm,フェンシングをする
strab,やぶにらみする
ŝmac,チュッと音たてる
uzurp,(を)横領する
veget,植生する
border,(を)縁取る
ĉikan,難癖を付ける
degrad,(を)降格する
diboĉ,酒色にふける
distil,[化]蒸留する
drapir,(を)掛け布でおおう
gargar,うがいする
gravur,(を)彫り込む
guvern,(を)養育する
ilumin,(を)照明する
inokul,[医](を)接種する
intrig,陰謀を企てる
ĵongl,手品を使う
kartav,ｒ音をのどで発音する
kontuz,(に)打撲傷を与える
likvid,[商](を)清算する
makler,[商]仲買をする
plaŭd,ばしゃりと音を立てる
predik,(を)説教する
rembur,(に)詰め物をする
ventol,(を)換気する
deĉifr,(を)解読する
degener,[生]退化する
diskont,[商]手形割引する
ferment,発酵する
kalfatr,[機]コーキンする
kolport,行商する
kompost,[印](を)植字する
konspir,(政治的)陰謀を企む
konvert,[宗](を)改宗させる
paraliz,[医](を)麻痺させる
proklam,(を)布告する
singult,しゃっくりする
ĉarpent,大工仕事をする
hipokrit,偽善をする
intermit,断続する
konstern,(を)仰天させる
marĉand,(を)値切る
kapitulac,[軍]降伏する
kaŭteriz,[化]腐食させる
komentari,(を)注釈する
koment,(を)注釈する
poz,ポーズをとる
vak,あいている
boks,拳闘する
ĝir,振替える
kirl,かきまわす
klak,かちかち音たてる
kluk,クックッと鳴く
knar,きしる
murd,(を)殺害する
pled,[法]弁護する
sond,探る
tatu,入れ墨する
abdik,(を)退く
abort,流産する
agoni,死の苦しみを味わう
aklam,(に)歓呼する
amput,切断する
aneks,(を)併合する
aspir,(を)熱望する
deriv,(を)派生させる
feder,(を)連合させる
impon,(を)威圧する
invad,侵入する
kaŭr,うずくまっている
klaĉ,悪口をいう
kliŝ,ステロ版にとる
kotiz,払う
marin,#ERROR!
miaŭ,ニャアと鳴く
modul,[楽]転調する
refut,(を)論破する
rikan,(を)冷笑する
streb,(に)全力をつくす
svarm,群がっている
ŝveb,浮かぶ
absorb,(を)夢中にさせる
akapar,(を)買占める
analiz,(を)分析する
asimil,(を)同化する
asperg,(に)水をやる
atribu,(を)割り当てる
aŭgur,(を)占う
bojkot,(を)ボイコットする
cenzur,(を)検閲する
dedukt,演繹する
deklam,(を)朗読する
dekolt,[服]くる
indukt,(を)帰納する
kompil,(を)編さんする
konced,容認する
konker,(を)征服する
korupt,(を)買収する
kverel,口論する
lament,悲嘆にくれる
narkot,[医](を)麻酔する
stimul,(を)激励する
strigl,(馬に)櫛をかける
ŝrump,しなびる
amortiz,(を)原価消却する
anticip,(を)前もってする
apelaci,訴える
bankrot,破産する
bombard,(を)砲撃する
emancip,解放する
inspekt,(を)査察する
katekiz,問答で教理を教える
koincid,符合する
konfisk,(を)没収する
konsekr,[宗](を)清める
konsult,相談する
legitim,(~の身元を)証明する
mobiliz,[軍](を)動員する
pilgrim,[宗]巡礼する
improviz,(を)即興的に作る
inaŭgur,(の開始)式を行う
karambol,(玉突きで)キャノンする
kateĥiz,問答で教理を教える
klasifik,(を)分類する
kontribu,(を)寄与する
litograf,[印]石版印刷する
prostitu,売春させる
centraliz,集中する
stenograf,(を)速記する
ekskomunik,[宗](を)破門する
karakteriz,(を)特色づける
aĵ,事物
ant,能動;継続
ebl,可能
iĝ,なる
ind,値する
int,能動;完了
ism,主義
ist,従事者
obl,倍数
ont,能動;将然
estr,長
aĉ,粗悪
ĉj##,男子愛称
end,必要
ing,さや
ajn,であろうと
ĉi##,近接
eĉ##,さえ
for,離れて
iam,ある時
iom,多少
jam,既に
jen,そらここに
jes,はい
kie,どこで
mem,自身
nun,今
nur,ただ~だけ
pli,より
plu,さらに
tie,そこで
tre,たいへん
tro,過度に
tuj,すぐに
ĉie,いたる所で
ĵus,たった今
kiam,いつ(時)
plej,最も
tial,それゆえ
tiam,その時;あの時
tiel,その;あの様に
tiom,そんな;あんなに
ĉiam,いつも
nenie,どこにも~ない
ankaŭ,(~も)また
neniam,決して~ない
baldaŭ,まもなく
hieraŭ,昨日
hodiaŭ,今日
morgaŭ,明日
tie ĉi##,ここで(場所)
almenaŭ,少なくとも
ankoraŭ,まだ
preskaŭ,ほとんど
tiel ĉi##,この様に(方法;状態)
oft,たびたび
ial,何かの理由で
iel,どうにかして
volont,自ら進んで
des,ますます
neniom,少しも~ない(数量)
ĉial,あらゆる理由で
ĉiom,全量
ia/foj##,ある時
nenial,どんな理由もない
neniel,どうしても~ない
parker,暗記して
foj,回
hom,人
jar,年
kap,頭
kor,心
lok,場所
man,手
nom,名前
tag,日
ter,土地
vir,男
voj,道
afer,物事
amik,友達
form,形
kamp,野原
land,国
mond,世界
naci,国民
patr,父
temp,時間
vort,[文]語
flank,側
infan,子供
patr/in##,母
ĉambr,部屋
sinjor,紳士
akv,水
arb,木
art,技術
dom,家
edz,夫
fil,息子
har,毛
hor,時間
lit,ベッド
mar,海
mon,金銭
mur,壁
pac,平和
pec,一片
sun,太陽
urb,市
bild,絵
bird,鳥
buŝ,口
frat,兄弟
hejm,家庭
knab,少年
kort,中庭
libr,本
mont,山
okul,[解]目
part,部分
pied,[解]足
pord,戸口
rajt,権利
tabl,テーブル
vent,[気]風
vest,服
fingr,指
frukt,果実
kolor,色
leter,手紙
lingv,言語
maten,朝
popol,人民
punkt,点
rimed,手段
valor,価値
ĉeval,[動]馬
famili,家族
fraŭl,未婚男子
person,人
semajn,一週間
vesper,夕方
vizaĝ,顔
fenestr,窓
aer,空気
aĝ,年齢
cel,目的
fer,鉄
ide,観念
kat,[動]猫
kol,[解]首
mez,まん中
naz,[解]鼻
nub,[気]雲
ord,順序
pan,[料]パン
roz,[植]バラ
best,動物
bord,岸
brak,腕
dent,歯
fajr,火
fiŝ,魚
flor,花
glas,コップ
hund,犬
korp,体
lakt,乳
lign,木材
lini,線
mark,しるし
neĝ,[気]雪
nokt,夜
onkl,おじ
orel,[解]耳
plum,ペン
pluv,雨
rond,円形
sang,血
