bazidi,担子
bazidimicet,担子菌
bazidimikot,担子菌ᴮᴷ
bazidiomicet,担子菌ᴮᴼ
bazidiomikot,担子菌ᴮᶻ
bazili,草ᴮᶻ
baŝo,草ᴮˢ̂
baŭ,梁ᴮ
baŭhini,木ᴮᵁ̆
beat,福
beb,婴
bed,圃
bedaŭr,憾
bedeli,脂ᴮ
bek,嘴
bekabung,草ᴮᴷ
bel,美
beletr,文ᴮ
belis,菊ᴮ
belon,针鱼
bemeri,草ᴮᴱ
bemol,降
ben,祝
bend,带ᴮ
benefic,益ᴮ
benign,良ᴮᴳ
benjet,炸糕
benk,凳
bent,底栖
benzin,汽油
benzinometr,汽油计
benzo,安息香
benzoil,安息香基
ber,浆果
berberis,木ᴮ
beret,帽ᴮᴱ
bergamot,香柑ᴮ
berili,金ᴮᴿ
berkeli,金ᴮᴷ
bernikl,鸟ᴮᴿ
bertoleti,木ᴮᴿ
best,兽
besti,兽ᴮᴵ
bet,甜菜
betel,草ᴮ
beton,混凝
betul,桦
bevel,斜ᴮ
bezon,需
beŝamel,白汁
bi,生ᴮᴵ
bias,偏ᴮ
bibli,经
bibliofil,经爱
bibliofili,经爱ᴮᴵ
bibliograf,经记
bibliografi,经志
bibliomani,经狂
bibliotek,库ᴮ
biceps,二头肌
bicikl,车ᴮᶜ
bident,二齿
bien,庄
bier,酒ᴮ
bifid,叉ᴮ
bifstek,牛排
bigami,二配
bigarad,酸橙
bigarel,脆樱
bignoni,木ᴮᴳ
bigot,偏执
biks,木ᴮᴷ
bil,券ᴮ
bilanc,衡ᴮ
bilard,台球
bild,画
bilet,票
bilharzi,血虫
bilion,兆
bilĝ,舱底
bimetal,二金
bimetalism,二金主义
binar,二进
bind,装ᴮ
binokl,镜ᴮ
binom,二项
bio,生ᴮᴼ
biofizik,生物理
biogenez,生源
biogeografi,生地志
biograf,生记
biografi,生志
biokemi,生化学
biolog,生学家
biologi,生ᴮ
biomas,生团
biometri,生测
biont,生将
biontologi,生在学
biosfer,生球
bioterapi,生疗
biotop,生境
bir,测ᴮ
bird,鸟
biret,帽ᴮ
birg,虾ᴮ
bis,再ᴮ
biskutel,草ᴮᵁ
biskvit,饼ᴮ
bismut,金ᴮˢ
bismutat,金盐ᴮ
bistort,草ᴮᵀ
bistr,褐ᴮˢ
bit,位ᴮ
bitum,沥青ᴮ
bivak,营
bizar,奇ᴮ
bizon,野牛
blag,吹ᴮᴳ
blakbas,鱼ᴮᴸ
blank,白
blapt,虫ᴮᴾ
blasfem,辱
blast,胚ᴮ
blastocer,兽ᴮˢ
blastoderm,胚皮
blastomicet,胚菌
blat,虫ᴮ
blaz,泡ᴮᴸ
blazon,徽ᴮ
blek,鸣ᴮ
blend,甲ᴮ
bleni,滑鱼
bleti,兰ᴮ
blind,盲
blink,闪ᴮ
blizard,雪暴
blok,块
blond,金ᴮ
blov,吹
blu,蓝
bluf,骗ᴮ
bluz,衫ᴮ
bo,姻
boac,鹿ᴮ
board,迎风
boat,舟
bobel,泡ᴮ
boben,圈
bobolink,鸟ᴮᴮ
bodi,觉ᴮ
boj,吠
bojkot,抵制
bok,牡
bokal,罐ᴮ
boks,拳击
bol,沸
bold,木ᴮᴸ
bolet,菇
bolid,陨ᴮ
bolometr,沸计
bolt,栓ᴮ
bolus,团ᴮˢ
bomb,弹
bombak,木棉ᴮ
bombard,轰ᴮ
bombast,夸ᴮ
bomben,蛙ᴮᴹ
bombicil,鸟ᴮᴹ
bombiks,蛾ᴮ
bombinator,蛙ᴮᵀ
bombon,糖ᴮ
bon,良
bonazi,鸟ᴮᶻ
bonit,鱼ᴮᴺ
bonvol,愿ᴮ
bonz,僧ᴮ
bops,鱼ᴮᴾ
bor,钻
borag,草ᴮᴿ
borat,矿盐
bord,岸
bordel,妓院
border,缘
bordun,低音
born,夹ᴮ
bors,市ᴮ
bos,凸ᴮ
boselaf,兽ᴮᴸ
bosk,林ᴮ
bostrik,虫ᴮˢ
bosveli,木ᴮˢ
bot,靴
botanik,植ᴮ
botel,瓶
botrit,菌ᴮᴿ
botrop,蛇ᴮ
botul,菌ᴮᵀ
bov,牛
boviste,菌ᴮⱽ
bovl,碗
bracelet,环ᴮ
bradip,兽ᴮᴿ
brak,臂
brakin,虫ᴮᴿ
brakte,苞
bram,鱼ᴮ
bran,糠
brand,酒ᴮᴺ
brankard,担架
branĉ,枝
bras,帆索
brasik,菜ᴮ
